20141224	100000	5632.000000000
20141224	100000	5631.000000000
20141224	100000	5630.000000000
20141224	100000	5628.000000000
20141224	100000	5626.000000000
20141224	100000	5625.000000000
20141224	100000	5620.000000000
20141224	100000	5618.000000000
20141224	100000	5617.000000000
20141224	100000	5614.000000000
20141224	100000	5612.000000000
20141224	100000	5609.000000000
20141224	100000	5602.000000000
20141224	100000	5601.000000000
20141224	100000	5600.000000000
20141224	100000	5603.000000000
20141224	100000	5599.000000000
20141224	100000	5597.000000000
20141224	100000	5596.000000000
20141224	100000	5595.000000000
20141224	100000	5593.000000000
20141224	100000	5592.000000000
20141224	100000	5591.000000000
20141224	100000	5590.000000000
20141224	100000	5588.000000000
20141224	100000	5587.000000000
20141224	100000	5589.000000000
20141224	100000	5586.000000000
20141224	100000	5585.000000000
20141224	100000	5583.000000000
20141224	100000	5580.000000000
20141224	100000	5578.000000000
20141224	100000	5577.000000000
20141224	100000	5576.000000000
20141224	100000	5575.000000000
20141224	100000	5573.000000000
20141224	100000	5571.000000000
20141224	100000	5570.000000000
20141224	100000	5579.000000000
20141224	100001	5589.000000000
20141224	100001	5595.000000000
20141224	100001	5597.000000000
20141224	100001	5588.000000000
20141224	100001	5585.000000000
20141224	100001	5584.000000000
20141224	100001	5586.000000000
20141224	100001	5582.000000000
20141224	100001	5581.000000000
20141224	100001	5579.000000000
20141224	100001	5578.000000000
20141224	100001	5570.000000000
20141224	100001	5569.000000000
20141224	100001	5568.000000000
20141224	100001	5567.000000000
20141224	100001	5566.000000000
20141224	100001	5565.000000000
20141224	100001	5564.000000000
20141224	100001	5563.000000000
20141224	100001	5561.000000000
20141224	100001	5560.000000000
20141224	100001	5559.000000000
20141224	100001	5558.000000000
20141224	100001	5575.000000000
20141224	100002	5579.000000000
20141224	100002	5580.000000000
20141224	100002	5581.000000000
20141224	100002	5576.000000000
20141224	100002	5566.000000000
20141224	100002	5578.000000000
20141224	100002	5559.000000000
20141224	100002	5560.000000000
20141224	100002	5558.000000000
20141224	100002	5557.000000000
20141224	100002	5556.000000000
20141224	100002	5572.000000000
20141224	100002	5571.000000000
20141224	100002	5555.000000000
20141224	100002	5554.000000000
20141224	100002	5553.000000000
20141224	100002	5552.000000000
20141224	100002	5551.000000000
20141224	100002	5550.000000000
20141224	100002	5545.000000000
20141224	100002	5544.000000000
20141224	100002	5543.000000000
20141224	100002	5542.000000000
20141224	100003	5544.000000000
20141224	100003	5541.000000000
20141224	100003	5540.000000000
20141224	100003	5535.000000000
20141224	100003	5536.000000000
20141224	100003	5542.000000000
20141224	100003	5543.000000000
20141224	100003	5534.000000000
20141224	100003	5537.000000000
20141224	100003	5533.000000000
20141224	100003	5532.000000000
20141224	100003	5538.000000000
20141224	100003	5545.000000000
20141224	100004	5543.000000000
20141224	100004	5542.000000000
20141224	100004	5533.000000000
20141224	100004	5544.000000000
20141224	100004	5545.000000000
20141224	100005	5543.000000000
20141224	100005	5538.000000000
20141224	100005	5536.000000000
20141224	100005	5540.000000000
20141224	100006	5544.000000000
20141224	100006	5538.000000000
20141224	100006	5537.000000000
20141224	100006	5533.000000000
20141224	100006	5531.000000000
20141224	100006	5530.000000000
20141224	100006	5542.000000000
20141224	100006	5543.000000000
20141224	100006	5546.000000000
20141224	100007	5544.000000000
20141224	100007	5542.000000000
20141224	100007	5541.000000000
20141224	100007	5532.000000000
20141224	100008	5533.000000000
20141224	100008	5532.000000000
20141224	100008	5541.000000000
20141224	100008	5542.000000000
20141224	100008	5534.000000000
20141224	100008	5531.000000000
20141224	100008	5530.000000000
20141224	100008	5540.000000000
20141224	100009	5537.000000000
20141224	100009	5533.000000000
20141224	100009	5545.000000000
20141224	100009	5546.000000000
20141224	100009	5549.000000000
20141224	100009	5550.000000000
20141224	100009	5552.000000000
20141224	100009	5544.000000000
20141224	100009	5551.000000000
20141224	100009	5553.000000000
20141224	100010	5553.000000000
20141224	100010	5541.000000000
20141224	100010	5534.000000000
20141224	100010	5539.000000000
20141224	100010	5554.000000000
20141224	100010	5555.000000000
20141224	100010	5537.000000000
20141224	100010	5550.000000000
20141224	100011	5550.000000000
20141224	100011	5554.000000000
20141224	100011	5543.000000000
20141224	100011	5546.000000000
20141224	100011	5545.000000000
20141224	100011	5553.000000000
20141224	100011	5551.000000000
20141224	100012	5551.000000000
20141224	100012	5548.000000000
20141224	100012	5550.000000000
20141224	100012	5544.000000000
20141224	100012	5543.000000000
20141224	100012	5542.000000000
20141224	100012	5541.000000000
20141224	100012	5537.000000000
20141224	100013	5543.000000000
20141224	100013	5540.000000000
20141224	100013	5537.000000000
20141224	100013	5536.000000000
20141224	100013	5531.000000000
20141224	100013	5530.000000000
20141224	100013	5529.000000000
20141224	100013	5527.000000000
20141224	100013	5525.000000000
20141224	100013	5524.000000000
20141224	100013	5526.000000000
20141224	100014	5531.000000000
20141224	100014	5525.000000000
20141224	100014	5529.000000000
20141224	100014	5524.000000000
20141224	100014	5522.000000000
20141224	100014	5523.000000000
20141224	100014	5533.000000000
20141224	100014	5521.000000000
20141224	100015	5525.000000000
20141224	100015	5523.000000000
20141224	100015	5533.000000000
20141224	100015	5530.000000000
20141224	100015	5522.000000000
20141224	100015	5520.000000000
20141224	100016	5530.000000000
20141224	100016	5532.000000000
20141224	100016	5523.000000000
20141224	100016	5533.000000000
20141224	100016	5531.000000000
20141224	100016	5524.000000000
20141224	100017	5531.000000000
20141224	100017	5524.000000000
20141224	100017	5522.000000000
20141224	100017	5521.000000000
20141224	100017	5520.000000000
20141224	100017	5519.000000000
20141224	100017	5515.000000000
20141224	100017	5527.000000000
20141224	100017	5517.000000000
20141224	100017	5514.000000000
20141224	100017	5512.000000000
20141224	100017	5511.000000000
20141224	100017	5510.000000000
20141224	100017	5513.000000000
20141224	100017	5518.000000000
20141224	100017	5523.000000000
20141224	100017	5533.000000000
20141224	100017	5525.000000000
20141224	100018	5531.000000000
20141224	100018	5532.000000000
20141224	100018	5525.000000000
20141224	100018	5533.000000000
20141224	100018	5526.000000000
20141224	100018	5524.000000000
20141224	100018	5527.000000000
20141224	100019	5532.000000000
20141224	100019	5527.000000000
20141224	100019	5526.000000000
20141224	100019	5524.000000000
20141224	100019	5523.000000000
20141224	100019	5520.000000000
20141224	100020	5520.000000000
20141224	100020	5513.000000000
20141224	100020	5518.000000000
20141224	100020	5519.000000000
20141224	100020	5521.000000000
20141224	100021	5519.000000000
20141224	100021	5520.000000000
20141224	100021	5514.000000000
20141224	100021	5524.000000000
20141224	100021	5525.000000000
20141224	100021	5513.000000000
20141224	100021	5512.000000000
20141224	100021	5511.000000000
20141224	100021	5523.000000000
20141224	100022	5525.000000000
20141224	100023	5524.000000000
20141224	100023	5520.000000000
20141224	100023	5522.000000000
20141224	100023	5523.000000000
20141224	100023	5519.000000000
